device_id,event_time,latitude,longitude,city,region,country,two_letter_country,postal_code,timezone_name,gmt_offset
visitor_5,2026-03-03 11:00:00,32.77673023136693,-96.79706407262923,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_7,2026-03-03 11:00:00,40.77168946041398,-73.96610787786159,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_10,2026-03-03 11:00:00,40.77135397757353,-73.96619743189315,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_4,2026-03-03 11:00:00,39.73910725525097,-104.99011975098108,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-03 11:00:00,39.73950842734699,-104.99026123236358,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_5,2026-03-03 11:00:00,32.776987005943376,-96.79665493636064,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_2,2026-03-03 11:00:00,33.74894612838332,-84.38802978278963,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-03 11:30:00,35.266493261699736,-105.96986530802054,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_7,2026-03-03 11:30:00,32.776573511412536,-96.79691179627707,Dallas,tx,usa,us,75201,Central Time,-06:00
person_B,2026-03-03 11:30:00,39.73956499091385,-104.98998062684997,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_7,2026-03-03 11:30:00,40.771773350218325,-73.96651148201086,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_8,2026-03-03 11:30:00,40.771280712210704,-73.96645336575192,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_6,2026-03-03 11:30:00,32.776326422475655,-96.79672836775211,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_1,2026-03-03 11:30:00,39.739061870158224,-104.98995204326928,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-03 11:30:00,40.77144433662145,-73.96650677119855,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_10,2026-03-03 11:30:00,39.738820309357756,-104.99042446352189,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-03 11:30:00,18.300863974923754,-64.82460628318269,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_2,2026-03-03 11:30:00,33.74907606914683,-84.38763485071374,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_5,2026-03-03 11:30:00,32.77678445381889,-96.79731757643616,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_2,2026-03-03 11:30:00,39.738902739478306,-104.99052911575711,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_10,2026-03-03 11:30:00,40.77192816644902,-73.96662613673618,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_5,2026-03-03 11:30:00,32.77631780582497,-96.79715990429769,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_4,2026-03-03 11:30:00,39.73924901243527,-104.99059744074171,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_1,2026-03-03 11:30:00,25.76167021652923,-80.19211941959297,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-03 11:30:00,39.73956305727316,-104.9899243854057,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-03 12:00:00,18.300243609501226,-64.82500481304298,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_B,2026-03-03 12:00:00,35.266468869709634,-105.96919155510156,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_4,2026-03-03 12:00:00,39.73899634014171,-104.98997935595649,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-03 12:00:00,39.73925070009261,-104.99051595921792,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_8,2026-03-03 12:00:00,39.73921973081306,-104.99018375102241,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-03 12:00:00,33.74906854811109,-84.3878627377763,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-03 12:00:00,39.73957022474345,-104.98996782351963,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-03 12:00:00,32.77651099950322,-96.79687203144131,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_1,2026-03-03 12:00:00,39.73912842975307,-104.99013127345596,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_7,2026-03-03 12:00:00,32.77708987456167,-96.79692147540685,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_8,2026-03-03 12:30:00,39.73911173096883,-104.99003089875528,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-03 12:30:00,39.73947551091762,-104.9899411872378,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-03 12:30:00,39.73880955145438,-104.9901548646303,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-03 12:30:00,18.300139470949414,-64.82522049796647,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_1,2026-03-03 12:30:00,39.73915106488619,-104.99058416169757,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-03 12:30:00,32.77682024491876,-96.79686279856227,Dallas,tx,usa,us,75201,Central Time,-06:00
person_B,2026-03-03 12:30:00,39.73957821133547,-104.99051883131119,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-03 12:30:00,33.749214373376766,-84.38771664487433,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-03 12:30:00,35.26686742791695,-105.96969020895315,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_7,2026-03-03 12:30:00,32.77670959562266,-96.79732249377346,Dallas,tx,usa,us,75201,Central Time,-06:00
person_B,2026-03-03 13:00:00,35.26666707900434,-105.96925228058606,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_B,2026-03-03 13:00:00,39.73946267626296,-104.98996065025614,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-03 13:00:00,18.300137084185582,-64.8247027296645,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_1,2026-03-03 13:00:00,39.73886102756908,-104.99017372037872,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-03 13:30:00,39.73953852219566,-104.9906777845287,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_1,2026-03-03 13:30:00,39.73932948848512,-104.98999677551909,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-03 13:30:00,35.266219757932404,-105.96952841747154,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_A,2026-03-03 13:30:00,18.30079288934352,-64.82507953275875,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_B,2026-03-03 14:00:00,35.26647952223737,-105.96988092714825,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_A,2026-03-03 14:00:00,18.300851076401457,-64.82526394620996,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_A,2026-03-03 14:30:00,18.300272542145514,-64.82480024109346,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_B,2026-03-03 14:30:00,35.26631007086391,-105.96976617672915,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_B,2026-03-03 15:00:00,35.26685367990945,-105.96950121364674,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_A,2026-03-03 15:00:00,18.30036757365152,-64.82528129477656,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_B,2026-03-03 15:30:00,35.26661848178934,-105.96915857248138,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_A,2026-03-03 15:30:00,18.30039480042616,-64.82532719206536,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
person_B,2026-03-03 16:00:00,35.2665291142715,-105.96922260457286,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_B,2026-03-03 16:30:00,35.266827082752314,-105.96939152099026,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_B,2026-03-03 17:00:00,35.2668521481012,-105.96985169802174,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
person_B,2026-03-03 17:30:00,35.26675041070006,-105.96987697396754,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_5,2026-03-03 22:00:00,32.77686530891211,-96.79671454479137,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_3,2026-03-03 22:00:00,25.761981964693472,-80.19172643344304,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_6,2026-03-03 22:00:00,39.73895163608838,-104.99042575080513,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-03 22:00:00,33.749066971133935,-84.38784504404316,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_7,2026-03-03 22:00:00,33.748641916932726,-84.38800130602314,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_1,2026-03-03 22:00:00,25.76176041560995,-80.19157877587635,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-03 22:00:00,39.73924487117456,-104.99047354086049,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-03 22:00:00,25.761301367340764,-80.19149396142957,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_10,2026-03-03 22:00:00,39.73953376235323,-104.9899092087089,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-03 22:00:00,33.74901872803009,-84.38818057996345,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-03 22:00:00,39.739534216946716,-104.99017251303599,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-03 22:00:00,25.762050519484827,-80.19196012773968,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_4,2026-03-03 23:00:00,33.749138280814144,-84.387657909237,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-03 23:00:00,25.761749443799566,-80.19175039843557,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_5,2026-03-03 23:00:00,32.77696487354642,-96.79682115364638,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_6,2026-03-03 23:00:00,39.73890927409821,-104.98993679720313,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-03 23:00:00,39.73918641041501,-104.99001724195249,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-03 23:00:00,25.76188770980333,-80.19146543589551,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_2,2026-03-03 23:00:00,33.74887191842942,-84.38787297429816,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_10,2026-03-03 23:00:00,39.73917344382219,-104.9903138380279,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_7,2026-03-03 23:00:00,33.74898453944035,-84.3879712928023,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_1,2026-03-03 23:00:00,25.76130588712144,-80.1914021327963,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_9,2026-03-03 23:00:00,25.762048886481022,-80.19148175150578,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-03 23:00:00,39.73941213363414,-104.98994341632718,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-04 00:00:00,25.76194558486278,-80.19204617650944,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_5,2026-03-04 00:00:00,32.77647445297728,-96.79727044721766,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_10,2026-03-04 00:00:00,39.73890584291692,-104.99064947601538,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-04 00:00:00,33.74934295430968,-84.38800237036894,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_6,2026-03-04 00:00:00,39.73881136126164,-104.98998003893503,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_8,2026-03-04 00:00:00,39.739004076444346,-104.99030319057478,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_7,2026-03-04 00:00:00,33.749212419667316,-84.38760321728118,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-04 00:00:00,39.739084133373204,-104.99036848091245,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_1,2026-03-04 00:00:00,25.761922283871115,-80.19185716272163,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_2,2026-03-04 00:00:00,33.748958245444186,-84.3877302948436,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-04 00:00:00,25.761786567966965,-80.19217438755815,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_A,2026-03-04 00:00:00,25.761597352864296,-80.19215791789146,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_A,2026-03-04 01:00:00,25.761591015792458,-80.19191586671728,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_6,2026-03-04 01:00:00,39.7390904596341,-104.99042267879705,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_2,2026-03-04 01:00:00,33.749070631492884,-84.3882796905467,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_7,2026-03-04 01:00:00,33.74932803777451,-84.38799602226293,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_5,2026-03-04 01:00:00,32.77677610618348,-96.79685385024032,Dallas,tx,usa,us,75201,Central Time,-06:00
person_B,2026-03-04 01:00:00,39.73884598749272,-104.99025749077846,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_1,2026-03-04 01:00:00,25.761966987367526,-80.19201366067381,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_10,2026-03-04 01:00:00,39.73908763847054,-104.99057431908004,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-04 01:00:00,33.748647096276756,-84.38779455285432,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-04 01:00:00,25.76143036264024,-80.19183896407617,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_9,2026-03-04 01:00:00,25.761549560643335,-80.19164552842625,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-04 01:00:00,39.739598591526956,-104.99013704430824,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-04 02:00:00,25.761775098230146,-80.19192939480195,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_9,2026-03-04 02:00:00,25.761577258487833,-80.19152080124324,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_10,2026-03-04 02:00:00,39.739026302819475,-104.98995881276507,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_8,2026-03-04 02:00:00,39.739092415583656,-104.99049219813864,Denver,co,usa,us,80202,Mountain Time,-07:00
person_B,2026-03-04 02:00:00,39.7395214369704,-104.99028274392911,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_3,2026-03-04 02:00:00,25.76164741313311,-80.19148814085224,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_5,2026-03-04 02:00:00,32.77641506729893,-96.79672580603355,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_7,2026-03-04 02:00:00,33.74934285150372,-84.38768670468127,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_1,2026-03-04 02:00:00,25.761476701526963,-80.1918544477407,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_6,2026-03-04 02:00:00,39.739489715674615,-104.9906429422881,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-04 02:00:00,33.74914702475195,-84.3879484386727,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_2,2026-03-04 02:00:00,33.749115083189764,-84.38824451310052,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_10,2026-03-04 03:00:00,39.739580118511896,-104.9905400480308,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-04 03:00:00,33.74925923853508,-84.38832554834215,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-04 03:00:00,25.761364900479503,-80.19145172519433,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_2,2026-03-04 03:00:00,33.74860896233184,-84.38834668851285,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_7,2026-03-04 03:00:00,33.74908233309984,-84.38812729004422,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-04 03:00:00,39.73923106366852,-104.99068889163718,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_5,2026-03-04 03:00:00,32.776885227881074,-96.79662836029011,Dallas,tx,usa,us,75201,Central Time,-06:00
person_A,2026-03-04 03:00:00,25.761595721638507,-80.19159589613065,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_1,2026-03-04 03:00:00,25.761705104676473,-80.1920023487883,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-04 03:00:00,39.73894934219527,-104.99052762588042,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-04 03:00:00,39.73914270174968,-104.99062718169235,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-04 03:00:00,25.761831349732525,-80.19152850368413,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_A,2026-03-04 07:00:00,25.76202253879655,-80.19140093540413,Miami,fl,usa,us,33101,Eastern Time,-05:00
person_B,2026-03-04 07:00:00,39.73886175843893,-104.98998769974904,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-04 07:00:00,39.739149971657106,-104.9905205878486,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_3,2026-03-04 07:00:00,40.77170440157127,-73.96679035296087,New York,ny,usa,us,10021,Eastern Time,-05:00
person_B,2026-03-04 07:00:00,35.266568795552075,-105.96923131584683,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_8,2026-03-04 07:00:00,32.77667891476913,-96.797136356778,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_4,2026-03-04 07:00:00,33.74909253855247,-84.3880176770871,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_10,2026-03-04 07:00:00,32.77649542528739,-96.79713403010095,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_3,2026-03-04 07:00:00,25.76177385731647,-80.1915173500615,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_7,2026-03-04 07:00:00,39.73889550089241,-104.9900091318751,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_8,2026-03-04 07:00:00,39.73924802032327,-104.99060250536463,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_10,2026-03-04 07:30:00,32.77706928514108,-96.79664944110476,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_9,2026-03-04 07:30:00,39.73948366392182,-104.99042975178328,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_7,2026-03-04 07:30:00,39.73905424663975,-104.99003232644118,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_3,2026-03-04 07:30:00,40.77130697836349,-73.96660561484178,New York,ny,usa,us,10021,Eastern Time,-05:00
person_B,2026-03-04 07:30:00,35.266595151877915,-105.9694752997485,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_8,2026-03-04 07:30:00,39.73947432597409,-104.99048515099011,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_8,2026-03-04 07:30:00,32.77639881802442,-96.79704129346392,Dallas,tx,usa,us,75201,Central Time,-06:00
person_B,2026-03-04 07:30:00,39.739403751201635,-104.99016981102912,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-04 07:30:00,25.761406262675372,-80.19157049621052,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_4,2026-03-04 07:30:00,33.748962234083734,-84.38824996378243,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_3,2026-03-04 07:30:00,25.76191471230793,-80.19168346769312,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_3,2026-03-04 08:00:00,25.761745806193893,-80.19176206575072,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-04 08:00:00,32.77709279491274,-96.79711455262041,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_7,2026-03-04 08:00:00,33.74871334008961,-84.38803906343733,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_B,2026-03-04 08:00:00,39.73934968353687,-104.99007575364423,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_3,2026-03-04 08:00:00,40.77188743570107,-73.96664611944713,New York,ny,usa,us,10021,Eastern Time,-05:00
visitor_1,2026-03-04 08:00:00,25.761916591767186,-80.1919717837702,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_8,2026-03-04 08:00:00,39.73944018965489,-104.99051717345172,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_9,2026-03-04 08:00:00,39.738905813636165,-104.9901009689101,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-04 08:00:00,33.748739100665595,-84.38771475886551,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
person_A,2026-03-04 08:00:00,18.300509108801016,-64.82508050618452,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_4,2026-03-04 08:00:00,40.771933933581614,-73.96640895285155,New York,ny,usa,us,10021,Eastern Time,-05:00
person_B,2026-03-04 08:00:00,35.266858779180694,-105.96923993459028,Santa Fe,nm,usa,us,87501,Mountain Time,-07:00
visitor_10,2026-03-04 08:00:00,39.73946903932998,-104.98996999832428,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_6,2026-03-04 08:00:00,39.739324098705865,-104.99064422147902,Denver,co,usa,us,80202,Mountain Time,-07:00
person_A,2026-03-04 08:00:00,25.761473128580747,-80.1919841611572,Miami,fl,usa,us,33101,Eastern Time,-05:00
visitor_7,2026-03-04 08:00:00,39.7391433922785,-104.99047974710511,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_10,2026-03-04 08:00:00,32.77672978344245,-96.79692518037328,Dallas,tx,usa,us,75201,Central Time,-06:00
visitor_9,2026-03-04 08:30:00,39.73911193880872,-104.99037625747061,Denver,co,usa,us,80202,Mountain Time,-07:00
visitor_4,2026-03-04 08:30:00,40.77186323786231,-73.96682293253174,New York,ny,usa,us,10021,Eastern Time,-05:00
person_A,2026-03-04 08:30:00,18.3003463622687,-64.82508918096441,Charlotte Amalie,vi,usa,us,00802,Atlantic Standard Time,-04:00
visitor_7,2026-03-04 08:30:00,33.74861497212129,-84.38813212374507,Atlanta,ga,usa,us,30301,Eastern Time,-05:00
visitor_8,2026-03-04 08:30:00,39.739331234841366,-104.99034975179916,Denver,co,usa,us,80202,Mountain Time,-07:00
